URL,Number of outlinks
https://www.japscan.ws/lecture-en-ligne/i-can-see-your-death/21/,12
https://www.japscan.ws/manga/the-elegant-sea-of-savage/,166
https://www.japscan.ws/lecture-en-ligne/the-elegant-sea-of-savage/23/,12
https://www.japscan.ws/manga/be-blues-ao-ni-nare/,408
https://www.japscan.ws/lecture-en-ligne/be-blues-ao-ni-nare/265/,12
https://www.japscan.ws/lecture-en-ligne/be-blues-ao-ni-nare/264/,13
https://www.japscan.ws/manga/kingdom/,873
https://www.japscan.ws/manga/attache-moi/,275
https://www.japscan.ws/lecture-en-ligne/attache-moi/132/,12
https://www.japscan.ws/lecture-en-ligne/attache-moi/131/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/130/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/129/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/128/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/127/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/126/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/125/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/124/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/123/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/122/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/121/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/120/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/119/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/118/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/117/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/116/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/115/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/114/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/113/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/112/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/111/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/110/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/109/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/108/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/107/,13
https://www.japscan.ws/lecture-en-ligne/attache-moi/106/,13
https://www.japscan.ws/manga/nanba-mg5/,263
https://www.japscan.ws/lecture-en-ligne/nanba-mg5/119/,12
https://www.japscan.ws/manga/tokyo-underground/,211
https://www.japscan.ws/lecture-en-ligne/tokyo-underground/69/,12
https://www.japscan.ws/manga/sekirei/,230
https://www.japscan.ws/lecture-en-ligne/sekirei/86/,12
https://www.japscan.ws/manga/usagi-yojimbo/,214
https://www.japscan.ws/lecture-en-ligne/usagi-yojimbo/69/,12
https://www.japscan.ws/manga/shikabane-hime/,226
https://www.japscan.ws/lecture-en-ligne/shikabane-hime/82/,12
https://www.japscan.ws/manga/open-sesame/,231
https://www.japscan.ws/lecture-en-ligne/open-sesame/87/,12
https://www.japscan.ws/manga/ayako-l-enfant-de-la-nuit/,157
https://www.japscan.ws/lecture-en-ligne/ayako-l-enfant-de-la-nuit/16/,12
https://www.japscan.ws/manga/une-vie-dans-les-marges/,182
https://www.japscan.ws/lecture-en-ligne/une-vie-dans-les-marges/32/,12
https://www.japscan.ws/manga/dokgo/,273
https://www.japscan.ws/lecture-en-ligne/dokgo/133/,12
https://www.japscan.ws/manga/annoying-alice/,168
https://www.japscan.ws/lecture-en-ligne/annoying-alice/25/,12
https://www.japscan.ws/manga/tong/,174
https://www.japscan.ws/lecture-en-ligne/tong/27/,12
https://www.japscan.ws/manga/mon-addiction/,153
https://www.japscan.ws/lecture-en-ligne/mon-addiction/11/,12
https://www.japscan.ws/manga/le-bocal-a-fleurs/,153
https://www.japscan.ws/lecture-en-ligne/le-bocal-a-fleurs/11/,12
https://www.japscan.ws/manga/samadhi/,177
https://www.japscan.ws/lecture-en-ligne/samadhi/36/,12
https://www.japscan.ws/lecture-en-ligne/samadhi/35/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/34/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/33/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/32/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/31/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/30/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/29/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/28/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/27/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/26/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/25/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/24/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/23/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/22/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/21/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/20/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/19/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/18/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/17/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/16/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/15/,13
https://www.japscan.ws/lecture-en-ligne/samadhi/14/,13
https://www.japscan.ws/manga/player/,188
https://www.japscan.ws/lecture-en-ligne/player/46/,12
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/30/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/29/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/28/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/27/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/26/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/25/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/24/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/23/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/22/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/21/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/20/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/19/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/18/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/17/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/16/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/15/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/14/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/13/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/12/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/11/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/10/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/9/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/8/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/7/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/6/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/5/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/4/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/3/,13
https://www.japscan.ws/lecture-en-ligne/les-petites-fraises/2/,13
